NOTE: Follows only available for FEED/CAROUSEL — Instagram does not provide this metric for Reels. For Reels use Reach + Total Interactions. ⭐ = matched against influencer list.,,,,,,,,,,,
Post Date,Type,Influencer Collab,Caption (preview),Link,Follows (Feed only),Reach,Likes,Saves,Shares,Total Interactions,Profile Visits
2026-01-09,FEED,,"Ocean-deep sleep, coastal calm 🌊 The Nell Mattress is where elevated design meets truly restorative ...",https://www.instagram.com/p/DTR2Bs3lVUr/,0,99,1,0,0,2,2
2026-01-09,FEED,,"Ocean-deep sleep, coastal calm 🌊 The Nell Mattress is where elevated design meets truly restorative ...",https://www.instagram.com/p/DTR2Bs3lVUr/,0,99,1,0,0,2,2
2026-01-09,FEED,,"Ocean-deep sleep, coastal calm 🌊 The Nell Mattress is where elevated design meets truly restorative ...",https://www.instagram.com/p/DTR2Bs3lVUr/,0,99,1,0,0,2,2
2026-01-09,FEED,,"Ocean-deep sleep, coastal calm 🌊 The Nell Mattress is where elevated design meets truly restorative ...",https://www.instagram.com/p/DTR2Bs3lVUr/,0,99,1,0,0,2,2
2026-01-09,FEED,,"Ocean-deep sleep, coastal calm 🌊 The Nell Mattress is where elevated design meets truly restorative ...",https://www.instagram.com/p/DTR2Bs3lVUr/,0,99,1,0,0,2,2
2026-01-09,FEED,,"Ocean-deep sleep, coastal calm 🌊 The Nell Mattress is where elevated design meets truly restorative ...",https://www.instagram.com/p/DTR2Bs3lVUr/,0,99,1,0,0,2,2
2026-01-09,FEED,,"Ocean-deep sleep, coastal calm 🌊 The Nell Mattress is where elevated design meets truly restorative ...",https://www.instagram.com/p/DTR2Bs3lVUr/,0,99,1,0,0,2,2
2026-01-05,FEED,,Rise & shine ☀️  A productive day starts the night before—and it starts here with Nell.  Morning: Wa...,https://www.instagram.com/p/DTI72FpEvoo/,0,75,1,0,0,2,2
2026-01-05,FEED,,Rise & shine ☀️  A productive day starts the night before—and it starts here with Nell.  Morning: Wa...,https://www.instagram.com/p/DTI72FpEvoo/,0,75,1,0,0,2,2
2026-01-05,FEED,,Rise & shine ☀️  A productive day starts the night before—and it starts here with Nell.  Morning: Wa...,https://www.instagram.com/p/DTI72FpEvoo/,0,75,1,0,0,2,2
2026-01-05,FEED,,Rise & shine ☀️  A productive day starts the night before—and it starts here with Nell.  Morning: Wa...,https://www.instagram.com/p/DTI72FpEvoo/,0,75,1,0,0,2,2
2026-01-05,FEED,,Rise & shine ☀️  A productive day starts the night before—and it starts here with Nell.  Morning: Wa...,https://www.instagram.com/p/DTI72FpEvoo/,0,75,1,0,0,2,2
2026-01-05,FEED,,Rise & shine ☀️  A productive day starts the night before—and it starts here with Nell.  Morning: Wa...,https://www.instagram.com/p/DTI72FpEvoo/,0,75,1,0,0,2,2
2026-01-05,FEED,,Rise & shine ☀️  A productive day starts the night before—and it starts here with Nell.  Morning: Wa...,https://www.instagram.com/p/DTI72FpEvoo/,0,75,1,0,0,2,2
2026-01-05,FEED,,Rise & shine ☀️  A productive day starts the night before—and it starts here with Nell.  Morning: Wa...,https://www.instagram.com/p/DTI72FpEvoo/,0,75,1,0,0,2,2
2026-01-05,FEED,,Rise & shine ☀️  A productive day starts the night before—and it starts here with Nell.  Morning: Wa...,https://www.instagram.com/p/DTI72FpEvoo/,0,75,1,0,0,2,2
2026-01-05,FEED,,Rise & shine ☀️  A productive day starts the night before—and it starts here with Nell.  Morning: Wa...,https://www.instagram.com/p/DTI72FpEvoo/,0,75,1,0,0,2,2
2026-01-05,FEED,,Rise & shine ☀️  A productive day starts the night before—and it starts here with Nell.  Morning: Wa...,https://www.instagram.com/p/DTI72FpEvoo/,0,75,1,0,0,2,2
2026-01-05,FEED,,Rise & shine ☀️  A productive day starts the night before—and it starts here with Nell.  Morning: Wa...,https://www.instagram.com/p/DTI72FpEvoo/,0,75,1,0,0,2,2
2026-01-05,FEED,,Rise & shine ☀️  A productive day starts the night before—and it starts here with Nell.  Morning: Wa...,https://www.instagram.com/p/DTI72FpEvoo/,0,75,1,0,0,2,2
2026-01-05,FEED,,Rise & shine ☀️  A productive day starts the night before—and it starts here with Nell.  Morning: Wa...,https://www.instagram.com/p/DTI72FpEvoo/,0,75,1,0,0,2,2
2026-01-05,FEED,,Rise & shine ☀️  A productive day starts the night before—and it starts here with Nell.  Morning: Wa...,https://www.instagram.com/p/DTI72FpEvoo/,0,75,1,0,0,2,2
2026-01-05,FEED,,Rise & shine ☀️  A productive day starts the night before—and it starts here with Nell.  Morning: Wa...,https://www.instagram.com/p/DTI72FpEvoo/,0,75,1,0,0,2,2
2026-01-05,FEED,,Rise & shine ☀️  A productive day starts the night before—and it starts here with Nell.  Morning: Wa...,https://www.instagram.com/p/DTI72FpEvoo/,0,75,1,0,0,2,2
2026-01-05,FEED,,Rise & shine ☀️  A productive day starts the night before—and it starts here with Nell.  Morning: Wa...,https://www.instagram.com/p/DTI72FpEvoo/,0,75,1,0,0,2,2
2026-01-05,FEED,,Rise & shine ☀️  A productive day starts the night before—and it starts here with Nell.  Morning: Wa...,https://www.instagram.com/p/DTI72FpEvoo/,0,75,1,0,0,2,2
2025-12-31,REELS,,"Sleep is calling in 2026 💤✨ And this year, we’re answering. Fewer late nights, deeper rest, slower m...",https://www.instagram.com/reel/DS8INzuj0g5/,0,111,1,0,1,2,0
2025-12-31,REELS,,"Sleep is calling in 2026 💤✨ And this year, we’re answering. Fewer late nights, deeper rest, slower m...",https://www.instagram.com/reel/DS8INzuj0g5/,0,111,1,0,1,2,0
2025-12-31,REELS,,"Sleep is calling in 2026 💤✨ And this year, we’re answering. Fewer late nights, deeper rest, slower m...",https://www.instagram.com/reel/DS8INzuj0g5/,0,111,1,0,1,2,0
2025-12-31,REELS,,"Sleep is calling in 2026 💤✨ And this year, we’re answering. Fewer late nights, deeper rest, slower m...",https://www.instagram.com/reel/DS8INzuj0g5/,0,111,1,0,1,2,0
2025-12-31,REELS,,"Sleep is calling in 2026 💤✨ And this year, we’re answering. Fewer late nights, deeper rest, slower m...",https://www.instagram.com/reel/DS8INzuj0g5/,0,111,1,0,1,2,0
2025-12-31,REELS,,"Sleep is calling in 2026 💤✨ And this year, we’re answering. Fewer late nights, deeper rest, slower m...",https://www.instagram.com/reel/DS8INzuj0g5/,0,111,1,0,1,2,0
2025-12-31,REELS,,"Sleep is calling in 2026 💤✨ And this year, we’re answering. Fewer late nights, deeper rest, slower m...",https://www.instagram.com/reel/DS8INzuj0g5/,0,111,1,0,1,2,0
2025-12-31,REELS,,"Sleep is calling in 2026 💤✨ And this year, we’re answering. Fewer late nights, deeper rest, slower m...",https://www.instagram.com/reel/DS8INzuj0g5/,0,111,1,0,1,2,0
2025-12-31,REELS,,"Sleep is calling in 2026 💤✨ And this year, we’re answering. Fewer late nights, deeper rest, slower m...",https://www.instagram.com/reel/DS8INzuj0g5/,0,111,1,0,1,2,0
2025-12-31,REELS,,"Sleep is calling in 2026 💤✨ And this year, we’re answering. Fewer late nights, deeper rest, slower m...",https://www.instagram.com/reel/DS8INzuj0g5/,0,111,1,0,1,2,0
2025-12-31,REELS,,"Sleep is calling in 2026 💤✨ And this year, we’re answering. Fewer late nights, deeper rest, slower m...",https://www.instagram.com/reel/DS8INzuj0g5/,0,111,1,0,1,2,0
2025-12-31,REELS,,"Sleep is calling in 2026 💤✨ And this year, we’re answering. Fewer late nights, deeper rest, slower m...",https://www.instagram.com/reel/DS8INzuj0g5/,0,111,1,0,1,2,0
2025-12-31,REELS,,"Sleep is calling in 2026 💤✨ And this year, we’re answering. Fewer late nights, deeper rest, slower m...",https://www.instagram.com/reel/DS8INzuj0g5/,0,112,1,0,1,2,0
2025-12-31,REELS,,"Sleep is calling in 2026 💤✨ And this year, we’re answering. Fewer late nights, deeper rest, slower m...",https://www.instagram.com/reel/DS8INzuj0g5/,0,112,1,0,1,2,0
2025-12-31,REELS,,"Sleep is calling in 2026 💤✨ And this year, we’re answering. Fewer late nights, deeper rest, slower m...",https://www.instagram.com/reel/DS8INzuj0g5/,0,112,1,0,1,2,0
2025-12-31,REELS,,"Sleep is calling in 2026 💤✨ And this year, we’re answering. Fewer late nights, deeper rest, slower m...",https://www.instagram.com/reel/DS8INzuj0g5/,0,112,1,0,1,2,0
2025-12-31,REELS,,"Sleep is calling in 2026 💤✨ And this year, we’re answering. Fewer late nights, deeper rest, slower m...",https://www.instagram.com/reel/DS8INzuj0g5/,0,112,1,0,1,2,0
2025-12-31,REELS,,"Sleep is calling in 2026 💤✨ And this year, we’re answering. Fewer late nights, deeper rest, slower m...",https://www.instagram.com/reel/DS8INzuj0g5/,0,112,1,0,1,2,0
2025-12-31,REELS,,"Sleep is calling in 2026 💤✨ And this year, we’re answering. Fewer late nights, deeper rest, slower m...",https://www.instagram.com/reel/DS8INzuj0g5/,0,112,1,0,1,2,0
2025-12-30,FEED,,"Sleep is the ultimate luxury—and Nell Mattress makes it effortless. 🤍 Cloud-soft comfort, perfectly ...",https://www.instagram.com/p/DS5RQwtj6A0/,0,95,2,0,0,2,2
2025-12-30,FEED,,"Sleep is the ultimate luxury—and Nell Mattress makes it effortless. 🤍 Cloud-soft comfort, perfectly ...",https://www.instagram.com/p/DS5RQwtj6A0/,0,95,2,0,0,2,2
2025-12-30,FEED,,"Sleep is the ultimate luxury—and Nell Mattress makes it effortless. 🤍 Cloud-soft comfort, perfectly ...",https://www.instagram.com/p/DS5RQwtj6A0/,0,95,2,0,0,2,2
2025-12-30,FEED,,"Sleep is the ultimate luxury—and Nell Mattress makes it effortless. 🤍 Cloud-soft comfort, perfectly ...",https://www.instagram.com/p/DS5RQwtj6A0/,0,95,2,0,0,2,2
2025-12-30,FEED,,"Sleep is the ultimate luxury—and Nell Mattress makes it effortless. 🤍 Cloud-soft comfort, perfectly ...",https://www.instagram.com/p/DS5RQwtj6A0/,0,95,2,0,0,2,2
2025-12-30,FEED,,"Sleep is the ultimate luxury—and Nell Mattress makes it effortless. 🤍 Cloud-soft comfort, perfectly ...",https://www.instagram.com/p/DS5RQwtj6A0/,0,95,2,0,0,2,2
2025-12-30,FEED,,"Sleep is the ultimate luxury—and Nell Mattress makes it effortless. 🤍 Cloud-soft comfort, perfectly ...",https://www.instagram.com/p/DS5RQwtj6A0/,0,95,2,0,0,2,2
2025-12-30,FEED,,"Sleep is the ultimate luxury—and Nell Mattress makes it effortless. 🤍 Cloud-soft comfort, perfectly ...",https://www.instagram.com/p/DS5RQwtj6A0/,0,95,2,0,0,2,2
2025-12-30,FEED,,"Sleep is the ultimate luxury—and Nell Mattress makes it effortless. 🤍 Cloud-soft comfort, perfectly ...",https://www.instagram.com/p/DS5RQwtj6A0/,0,95,2,0,0,2,2
2025-12-30,FEED,,"Sleep is the ultimate luxury—and Nell Mattress makes it effortless. 🤍 Cloud-soft comfort, perfectly ...",https://www.instagram.com/p/DS5RQwtj6A0/,0,95,2,0,0,2,2
2025-12-30,FEED,,"Sleep is the ultimate luxury—and Nell Mattress makes it effortless. 🤍 Cloud-soft comfort, perfectly ...",https://www.instagram.com/p/DS5RQwtj6A0/,0,95,2,0,0,2,2
2025-12-30,FEED,,"Sleep is the ultimate luxury—and Nell Mattress makes it effortless. 🤍 Cloud-soft comfort, perfectly ...",https://www.instagram.com/p/DS5RQwtj6A0/,0,95,2,0,0,2,2
2025-12-30,FEED,,"Sleep is the ultimate luxury—and Nell Mattress makes it effortless. 🤍 Cloud-soft comfort, perfectly ...",https://www.instagram.com/p/DS5RQwtj6A0/,0,95,2,0,0,2,2
2025-12-30,FEED,,"Sleep is the ultimate luxury—and Nell Mattress makes it effortless. 🤍 Cloud-soft comfort, perfectly ...",https://www.instagram.com/p/DS5RQwtj6A0/,0,95,2,0,0,2,2
2025-12-30,FEED,,"Sleep is the ultimate luxury—and Nell Mattress makes it effortless. 🤍 Cloud-soft comfort, perfectly ...",https://www.instagram.com/p/DS5RQwtj6A0/,0,95,2,0,0,2,2
2025-12-30,FEED,,"Sleep is the ultimate luxury—and Nell Mattress makes it effortless. 🤍 Cloud-soft comfort, perfectly ...",https://www.instagram.com/p/DS5RQwtj6A0/,0,95,2,0,0,2,2
2025-12-30,FEED,,"Sleep is the ultimate luxury—and Nell Mattress makes it effortless. 🤍 Cloud-soft comfort, perfectly ...",https://www.instagram.com/p/DS5RQwtj6A0/,0,95,2,0,0,2,2
2025-12-30,FEED,,"Sleep is the ultimate luxury—and Nell Mattress makes it effortless. 🤍 Cloud-soft comfort, perfectly ...",https://www.instagram.com/p/DS5RQwtj6A0/,0,95,2,0,0,2,2
2025-12-30,FEED,,"Sleep is the ultimate luxury—and Nell Mattress makes it effortless. 🤍 Cloud-soft comfort, perfectly ...",https://www.instagram.com/p/DS5RQwtj6A0/,0,95,2,0,0,2,2
2025-12-26,FEED,,"The holidays were beautiful… and exhausting. ✨ Late nights, early mornings, travel, indulgence—now i...",https://www.instagram.com/p/DSvH3WJAdWP/,0,112,3,0,0,3,0
2025-12-26,FEED,,"The holidays were beautiful… and exhausting. ✨ Late nights, early mornings, travel, indulgence—now i...",https://www.instagram.com/p/DSvH3WJAdWP/,0,112,3,0,0,3,0
2025-12-26,FEED,,"The holidays were beautiful… and exhausting. ✨ Late nights, early mornings, travel, indulgence—now i...",https://www.instagram.com/p/DSvH3WJAdWP/,0,112,3,0,0,3,0
2025-12-26,FEED,,"The holidays were beautiful… and exhausting. ✨ Late nights, early mornings, travel, indulgence—now i...",https://www.instagram.com/p/DSvH3WJAdWP/,0,112,3,0,0,3,0
2025-12-26,FEED,,"The holidays were beautiful… and exhausting. ✨ Late nights, early mornings, travel, indulgence—now i...",https://www.instagram.com/p/DSvH3WJAdWP/,0,112,3,0,0,3,0
2025-12-26,FEED,,"The holidays were beautiful… and exhausting. ✨ Late nights, early mornings, travel, indulgence—now i...",https://www.instagram.com/p/DSvH3WJAdWP/,0,112,3,0,0,3,0
2025-12-26,FEED,,"The holidays were beautiful… and exhausting. ✨ Late nights, early mornings, travel, indulgence—now i...",https://www.instagram.com/p/DSvH3WJAdWP/,0,112,3,0,0,3,0
2025-12-26,FEED,,"The holidays were beautiful… and exhausting. ✨ Late nights, early mornings, travel, indulgence—now i...",https://www.instagram.com/p/DSvH3WJAdWP/,0,112,3,0,0,3,0
2025-12-26,FEED,,"The holidays were beautiful… and exhausting. ✨ Late nights, early mornings, travel, indulgence—now i...",https://www.instagram.com/p/DSvH3WJAdWP/,0,112,3,0,0,3,0
2025-12-26,FEED,,"The holidays were beautiful… and exhausting. ✨ Late nights, early mornings, travel, indulgence—now i...",https://www.instagram.com/p/DSvH3WJAdWP/,0,112,3,0,0,3,0
2025-12-26,FEED,,"The holidays were beautiful… and exhausting. ✨ Late nights, early mornings, travel, indulgence—now i...",https://www.instagram.com/p/DSvH3WJAdWP/,0,112,3,0,0,3,0
2025-12-26,FEED,,"The holidays were beautiful… and exhausting. ✨ Late nights, early mornings, travel, indulgence—now i...",https://www.instagram.com/p/DSvH3WJAdWP/,0,112,3,0,0,3,0
2025-12-26,FEED,,"The holidays were beautiful… and exhausting. ✨ Late nights, early mornings, travel, indulgence—now i...",https://www.instagram.com/p/DSvH3WJAdWP/,0,112,3,0,0,3,0
2025-12-26,FEED,,"The holidays were beautiful… and exhausting. ✨ Late nights, early mornings, travel, indulgence—now i...",https://www.instagram.com/p/DSvH3WJAdWP/,0,112,3,0,0,3,0
2025-12-26,FEED,,"The holidays were beautiful… and exhausting. ✨ Late nights, early mornings, travel, indulgence—now i...",https://www.instagram.com/p/DSvH3WJAdWP/,0,112,3,0,0,3,0
2025-12-26,FEED,,"The holidays were beautiful… and exhausting. ✨ Late nights, early mornings, travel, indulgence—now i...",https://www.instagram.com/p/DSvH3WJAdWP/,0,112,3,0,0,3,0
2025-12-26,FEED,,"The holidays were beautiful… and exhausting. ✨ Late nights, early mornings, travel, indulgence—now i...",https://www.instagram.com/p/DSvH3WJAdWP/,0,112,3,0,0,3,0
2025-12-26,FEED,,"The holidays were beautiful… and exhausting. ✨ Late nights, early mornings, travel, indulgence—now i...",https://www.instagram.com/p/DSvH3WJAdWP/,0,112,3,0,0,3,0
2025-12-26,FEED,,"The holidays were beautiful… and exhausting. ✨ Late nights, early mornings, travel, indulgence—now i...",https://www.instagram.com/p/DSvH3WJAdWP/,0,112,3,0,0,3,0
2025-12-23,FEED,,"All we want for Christmas is better sleep 🎄🤍  Between the late nights, holiday parties, travel, and ...",https://www.instagram.com/p/DSnhbL2EhSv/,0,123,2,0,1,3,2
2025-12-23,FEED,,"All we want for Christmas is better sleep 🎄🤍  Between the late nights, holiday parties, travel, and ...",https://www.instagram.com/p/DSnhbL2EhSv/,0,123,2,0,1,3,2
2025-12-23,FEED,,"All we want for Christmas is better sleep 🎄🤍  Between the late nights, holiday parties, travel, and ...",https://www.instagram.com/p/DSnhbL2EhSv/,0,123,2,0,1,3,2
2025-12-23,FEED,,"All we want for Christmas is better sleep 🎄🤍  Between the late nights, holiday parties, travel, and ...",https://www.instagram.com/p/DSnhbL2EhSv/,0,123,2,0,1,3,2
2025-12-23,FEED,,"All we want for Christmas is better sleep 🎄🤍  Between the late nights, holiday parties, travel, and ...",https://www.instagram.com/p/DSnhbL2EhSv/,0,123,2,0,1,3,2
2025-12-23,FEED,,"All we want for Christmas is better sleep 🎄🤍  Between the late nights, holiday parties, travel, and ...",https://www.instagram.com/p/DSnhbL2EhSv/,0,123,2,0,1,3,2
2025-12-23,FEED,,"All we want for Christmas is better sleep 🎄🤍  Between the late nights, holiday parties, travel, and ...",https://www.instagram.com/p/DSnhbL2EhSv/,0,123,2,0,1,3,2
2025-12-23,FEED,,"All we want for Christmas is better sleep 🎄🤍  Between the late nights, holiday parties, travel, and ...",https://www.instagram.com/p/DSnhbL2EhSv/,0,123,2,0,1,3,2
2025-12-23,FEED,,"All we want for Christmas is better sleep 🎄🤍  Between the late nights, holiday parties, travel, and ...",https://www.instagram.com/p/DSnhbL2EhSv/,0,123,2,0,1,3,2
2025-12-23,FEED,,"All we want for Christmas is better sleep 🎄🤍  Between the late nights, holiday parties, travel, and ...",https://www.instagram.com/p/DSnhbL2EhSv/,0,123,2,0,1,3,2
2025-12-23,FEED,,"All we want for Christmas is better sleep 🎄🤍  Between the late nights, holiday parties, travel, and ...",https://www.instagram.com/p/DSnhbL2EhSv/,0,123,2,0,1,3,2
2025-12-23,FEED,,"All we want for Christmas is better sleep 🎄🤍  Between the late nights, holiday parties, travel, and ...",https://www.instagram.com/p/DSnhbL2EhSv/,0,123,2,0,1,3,2
2025-12-23,FEED,,"All we want for Christmas is better sleep 🎄🤍  Between the late nights, holiday parties, travel, and ...",https://www.instagram.com/p/DSnhbL2EhSv/,0,123,2,0,1,3,2
2025-12-23,FEED,,"All we want for Christmas is better sleep 🎄🤍  Between the late nights, holiday parties, travel, and ...",https://www.instagram.com/p/DSnhbL2EhSv/,0,123,2,0,1,3,2
2025-12-23,FEED,,"All we want for Christmas is better sleep 🎄🤍  Between the late nights, holiday parties, travel, and ...",https://www.instagram.com/p/DSnhbL2EhSv/,0,123,2,0,1,3,2
